Date,EColi
2016-11-30,2100.0
2016-12-07,630.0
2016-12-13,1600.0
2016-12-20,630.0
2016-12-29,2100.0
2017-01-05,580.0
2017-01-10,480.0
2017-01-17,100.0
2017-01-25,770.0
2017-01-31,1200.0
2017-02-08,110.0
2017-02-14,300.0
2017-02-21,8.0
2017-02-28,4.0
2017-03-07,290.0
2017-03-14,2700.0
2017-03-21,3500.0
2017-03-28,
2017-04-04,
2017-04-11,650.0
2017-04-19,130.0
2017-04-27,39.0
